Timestamp,ExternalTemp,Setpoint,InternalTemp,Output
2017-10-19 01:30:16 ,200,225,0,100
2017-10-19 01:30:47 ,200,225,0,100
2017-10-19 01:31:19 ,200,225,0,100
2017-10-19 01:31:50 ,200,225,0,100
2017-10-19 01:32:21 ,200,225,0,100
2017-10-19 01:32:53 ,200,225,0,100
2017-10-19 01:33:24 ,200,225,0,100
2017-10-19 01:33:55 ,200,225,0,100
2017-10-19 01:34:27 ,200,225,0,100
2017-10-19 01:34:58 ,200,225,0,100
2017-10-19 01:35:29 ,200,225,0,100
2017-10-19 01:36:01 ,200,225,0,100
2017-10-19 01:36:32 ,200,225,0,100
2017-10-19 01:37:03 ,200,225,0,100
2017-10-19 01:37:34 ,200,225,0,100
2017-10-19 01:38:06 ,200,225,0,100
2017-10-19 01:38:37 ,200,225,0,100
2017-10-19 01:39:08 ,200,225,0,100
2017-10-19 01:39:40 ,200,225,0,100
2017-10-19 01:40:11 ,200,225,0,100
2017-10-19 01:40:42 ,200,225,0,100
2017-10-19 01:41:14 ,200,225,0,100
2017-10-19 01:41:45 ,200,225,0,100
2017-10-19 01:42:17 ,200,225,0,100
2017-10-19 01:42:48 ,200,225,0,100
2017-10-19 01:43:19 ,200,225,0,100
2017-10-19 01:43:51 ,200,225,0,100
2017-10-19 01:44:22 ,200,225,0,100
2017-10-19 01:44:53 ,200,225,0,100
2017-10-19 01:45:24 ,200,225,0,100
2017-10-19 01:45:56 ,200,225,0,100
2017-10-19 01:46:27 ,200,225,0,100
2017-10-19 01:46:58 ,200,225,0,100
2017-10-19 01:47:30 ,200,225,0,100
2017-10-19 01:48:01 ,200,225,0,100
2017-10-19 01:48:32 ,200,225,0,100
2017-10-19 01:49:04 ,200,225,0,100
2017-10-19 01:49:35 ,200,225,0,100
2017-10-19 01:50:06 ,200,225,0,100
2017-10-19 01:50:38 ,200,225,0,100
2017-10-19 01:51:09 ,200,225,0,100
2017-10-19 01:51:41 ,200,225,0,100
2017-10-19 01:52:13 ,200,225,0,100
2017-10-19 01:52:44 ,200,225,0,100
2017-10-19 01:53:15 ,200,225,0,100
2017-10-19 01:53:48 ,200,225,0,100
2017-10-19 01:54:19 ,200,225,0,100
2017-10-19 01:54:51 ,200,225,0,100
2017-10-19 01:55:22 ,200,225,0,100
2017-10-19 01:55:54 ,200,225,0,100
2017-10-19 01:56:26 ,200,225,0,100
2017-10-19 01:56:57 ,200,225,0,100
2017-10-19 01:57:28 ,200,225,0,100
2017-10-19 01:58:00 ,200,225,0,100
2017-10-19 01:58:32 ,200,225,0,100
2017-10-19 01:59:03 ,200,225,0,100
2017-10-19 01:59:34 ,200,225,0,100
2017-10-19 02:00:06 ,200,225,0,100
2017-10-19 02:00:37 ,200,225,0,100
2017-10-19 02:01:08 ,200,225,0,100
2017-10-19 02:01:40 ,200,225,0,100
2017-10-19 02:02:11 ,200,225,0,100
2017-10-19 02:02:42 ,200,225,0,100
2017-10-19 02:03:14 ,200,225,0,100
2017-10-19 02:03:45 ,200,225,0,100
2017-10-19 02:04:16 ,200,225,0,100
2017-10-19 02:04:48 ,200,225,0,100
2017-10-19 02:05:19 ,200,225,0,100
2017-10-19 02:05:51 ,200,225,0,100
2017-10-19 02:06:22 ,200,225,0,100
2017-10-19 02:06:53 ,200,225,0,100
2017-10-19 02:07:25 ,200,225,0,100
2017-10-19 02:07:56 ,200,225,0,100
2017-10-19 02:08:27 ,200,225,0,100
2017-10-19 02:08:59 ,200,225,0,100
2017-10-19 02:09:30 ,200,225,0,100
2017-10-19 02:10:02 ,200,225,0,100
2017-10-19 02:10:33 ,200,225,0,100
2017-10-19 02:11:04 ,200,225,0,100
2017-10-19 02:11:36 ,200,225,0,100
2017-10-19 02:12:07 ,200,225,0,100
2017-10-19 02:12:38 ,200,225,0,100
2017-10-19 02:13:09 ,200,225,0,100
2017-10-19 02:13:41 ,200,225,0,100
2017-10-19 02:14:12 ,200,225,0,100
2017-10-19 02:14:43 ,200,225,0,100
2017-10-19 02:15:15 ,200,225,0,100
2017-10-19 02:15:46 ,200,225,0,100
2017-10-19 02:16:17 ,200,225,0,100
2017-10-19 02:16:49 ,200,225,0,100
2017-10-19 02:17:20 ,200,225,0,100
2017-10-19 02:17:52 ,200,225,0,100
2017-10-19 02:18:23 ,200,225,0,100
2017-10-19 02:18:55 ,200,225,0,100
2017-10-19 02:19:26 ,200,225,0,100
2017-10-19 02:19:57 ,200,225,0,100
2017-10-19 02:20:28 ,200,225,0,100
2017-10-19 02:21:00 ,200,225,0,100
2017-10-19 02:21:31 ,200,225,0,100
2017-10-19 02:22:02 ,200,225,0,100
2017-10-19 02:22:34 ,200,225,0,100
2017-10-19 02:23:05 ,200,225,0,100
2017-10-19 02:23:36 ,200,225,0,100
2017-10-19 02:24:08 ,200,225,0,100
2017-10-19 02:24:39 ,200,225,0,100
2017-10-19 02:25:10 ,200,225,0,100
2017-10-19 02:25:42 ,200,225,0,100
2017-10-19 02:26:13 ,200,225,0,100
2017-10-19 02:26:44 ,200,225,0,100
2017-10-19 02:27:16 ,200,225,0,100
2017-10-19 02:27:47 ,200,225,0,100
2017-10-19 02:28:19 ,200,225,0,100
2017-10-19 02:28:50 ,200,225,0,100
2017-10-19 02:29:21 ,200,225,0,100
2017-10-19 02:29:53 ,200,225,0,100
2017-10-19 02:30:24 ,200,225,0,100
2017-10-19 02:30:55 ,200,225,0,100
2017-10-19 02:31:27 ,200,225,0,100
2017-10-19 02:31:58 ,200,225,0,100
2017-10-19 02:32:29 ,200,225,0,100
2017-10-19 02:33:01 ,200,225,0,100
2017-10-19 02:33:32 ,200,225,0,100
2017-10-19 02:34:03 ,200,225,0,100
2017-10-19 02:34:35 ,200,225,0,100
2017-10-19 02:35:06 ,200,225,0,100
2017-10-19 02:35:37 ,200,225,0,100
2017-10-19 02:36:09 ,200,225,0,100
2017-10-19 02:36:40 ,200,225,0,100
2017-10-19 02:37:11 ,200,225,0,100
2017-10-19 02:37:43 ,200,225,0,100
2017-10-19 02:38:14 ,200,225,0,100
2017-10-19 02:38:45 ,200,225,0,100
2017-10-19 02:39:17 ,200,225,0,100
2017-10-19 02:39:48 ,200,225,0,100
2017-10-19 02:40:19 ,200,225,0,100
2017-10-19 02:40:51 ,200,225,0,100
2017-10-19 02:41:22 ,200,225,0,100
2017-10-19 02:41:53 ,200,225,0,100
2017-10-19 02:42:25 ,200,225,0,100
2017-10-19 02:42:56 ,200,225,0,100
2017-10-19 02:43:27 ,200,225,0,100
2017-10-19 02:43:59 ,200,225,0,100
2017-10-19 02:44:30 ,200,225,0,100
2017-10-19 02:45:01 ,200,225,0,100
2017-10-19 02:45:33 ,200,225,0,100
2017-10-19 02:46:04 ,200,225,0,100
2017-10-19 02:46:36 ,200,225,0,100
2017-10-19 02:47:07 ,200,225,0,100
2017-10-19 02:47:40 ,200,225,0,100
2017-10-19 02:48:11 ,200,225,0,100
2017-10-19 02:48:43 ,200,225,0,100
2017-10-19 02:49:14 ,200,225,0,100
2017-10-19 02:49:47 ,200,225,0,100
2017-10-19 02:50:18 ,200,225,0,100
2017-10-19 02:50:49 ,200,225,0,100
2017-10-19 02:51:21 ,200,225,0,100
2017-10-19 02:51:53 ,200,225,0,100
2017-10-19 02:52:24 ,200,225,0,100
2017-10-19 02:52:56 ,200,225,0,100
2017-10-19 02:53:27 ,200,225,0,100
2017-10-19 02:53:59 ,200,225,0,100
2017-10-19 02:54:30 ,200,225,0,100
2017-10-19 02:55:01 ,200,225,0,100
2017-10-19 02:55:33 ,200,225,0,100
2017-10-19 02:56:04 ,200,225,0,100
2017-10-19 02:56:36 ,200,225,0,100
2017-10-19 02:57:07 ,200,225,0,100
2017-10-19 02:57:38 ,200,225,0,100
2017-10-19 02:58:09 ,200,225,0,100
2017-10-19 02:58:41 ,200,225,0,100
2017-10-19 02:59:12 ,200,225,0,100
2017-10-19 02:59:43 ,200,225,0,100
2017-10-19 03:00:15 ,200,225,0,100
2017-10-19 03:00:46 ,200,225,0,100
2017-10-19 03:01:18 ,200,225,0,100
2017-10-19 03:01:49 ,200,225,0,100
2017-10-19 03:02:20 ,200,225,0,100
2017-10-19 03:02:52 ,200,225,0,100
2017-10-19 03:03:23 ,200,225,0,100
2017-10-19 03:03:54 ,200,225,0,100
2017-10-19 03:04:25 ,200,225,0,100
2017-10-19 03:04:57 ,200,225,0,100
2017-10-19 03:05:28 ,200,225,0,100
2017-10-19 03:05:59 ,200,225,0,100
2017-10-19 03:06:31 ,200,225,0,100
2017-10-19 03:07:02 ,200,225,0,100
2017-10-19 03:07:33 ,200,225,0,100
2017-10-19 03:08:05 ,200,225,0,100
2017-10-19 03:08:36 ,200,225,0,100
2017-10-19 03:09:07 ,200,225,0,100
2017-10-19 03:09:39 ,200,225,0,100
2017-10-19 03:10:10 ,200,225,0,100
2017-10-19 03:10:42 ,200,225,0,100
2017-10-19 03:11:13 ,200,225,0,100
2017-10-19 03:11:44 ,200,225,0,100
2017-10-19 03:12:16 ,200,225,0,100
2017-10-19 03:12:47 ,200,225,0,100
2017-10-19 03:13:19 ,200,225,0,100
2017-10-19 03:13:50 ,200,225,0,100
2017-10-19 03:14:21 ,200,225,0,100
2017-10-19 03:14:53 ,200,225,0,100
2017-10-19 03:15:24 ,200,225,0,100
2017-10-19 03:15:56 ,200,225,0,100
2017-10-19 03:16:27 ,200,225,0,100
2017-10-19 03:16:58 ,200,225,0,100
2017-10-19 03:17:30 ,200,225,0,100
2017-10-19 03:18:01 ,200,225,0,100
2017-10-19 03:18:33 ,200,225,0,100
2017-10-19 03:19:04 ,200,225,0,100
2017-10-19 03:19:35 ,200,225,0,100
2017-10-19 03:20:07 ,200,225,0,100
2017-10-19 03:20:38 ,200,225,0,100
2017-10-19 03:21:09 ,200,225,0,100
2017-10-19 03:21:41 ,200,225,0,100
2017-10-19 03:22:12 ,200,225,0,100
2017-10-19 03:22:43 ,200,225,0,100
2017-10-19 03:23:15 ,200,225,0,100
2017-10-19 03:23:46 ,200,225,0,100
2017-10-19 03:24:17 ,200,225,0,100
2017-10-19 03:24:49 ,200,225,0,100
2017-10-19 03:25:20 ,200,225,0,100
2017-10-19 03:25:51 ,200,225,0,100
2017-10-19 03:26:23 ,200,225,0,100
2017-10-19 03:26:54 ,200,225,0,100
2017-10-19 03:27:25 ,200,225,0,100
2017-10-19 03:27:57 ,200,225,0,100
2017-10-19 03:28:28 ,200,225,0,100
2017-10-19 03:28:59 ,200,225,0,100
2017-10-19 03:29:31 ,200,225,0,100
2017-10-19 03:30:02 ,200,225,0,100
2017-10-19 03:30:33 ,200,225,0,100
2017-10-19 03:31:05 ,200,225,0,100
2017-10-19 03:31:36 ,200,225,0,100
2017-10-19 03:32:07 ,200,225,0,100
2017-10-19 03:32:39 ,200,225,0,100
2017-10-19 03:33:11 ,200,225,0,100
2017-10-19 03:33:42 ,200,225,0,100
2017-10-19 03:34:13 ,200,225,0,100
2017-10-19 03:34:45 ,200,225,0,100
2017-10-19 03:35:17 ,200,225,0,100
2017-10-19 03:35:48 ,200,225,0,100
2017-10-19 03:36:19 ,200,225,0,100
2017-10-19 03:36:51 ,200,225,0,100
2017-10-19 03:37:23 ,200,225,0,100
2017-10-19 03:37:55 ,200,225,0,100
2017-10-19 03:38:26 ,200,225,0,100
2017-10-19 03:38:58 ,200,225,0,100
2017-10-19 03:39:30 ,200,225,0,100
2017-10-19 03:40:01 ,200,225,0,100
2017-10-19 03:40:33 ,200,225,0,100
2017-10-19 03:41:04 ,200,225,0,100
2017-10-19 03:41:36 ,200,225,0,100
2017-10-19 03:42:08 ,200,225,0,100
2017-10-19 03:42:39 ,200,225,0,100
2017-10-19 03:43:10 ,200,225,0,100
2017-10-19 03:43:42 ,200,225,0,100
2017-10-19 03:44:13 ,200,225,0,100
2017-10-19 03:44:44 ,200,225,0,100
2017-10-19 03:45:16 ,200,225,0,100
2017-10-19 03:45:48 ,200,225,0,100
2017-10-19 03:46:19 ,200,225,0,100
2017-10-19 03:46:50 ,200,225,0,100
2017-10-19 03:47:21 ,200,225,0,100
2017-10-19 03:47:53 ,200,225,0,100
2017-10-19 03:48:24 ,200,225,0,100
2017-10-19 03:48:56 ,200,225,0,100
2017-10-19 03:49:27 ,200,225,0,100
2017-10-19 03:49:58 ,200,225,0,100
2017-10-19 03:50:30 ,200,225,0,100
2017-10-19 03:51:01 ,200,225,0,100
2017-10-19 03:51:33 ,200,225,0,100
2017-10-19 03:52:04 ,200,225,0,100
2017-10-19 03:52:35 ,200,225,0,100
2017-10-19 03:53:07 ,200,225,0,100
2017-10-19 03:53:38 ,200,225,0,100
2017-10-19 03:54:09 ,200,225,0,100
2017-10-19 03:54:41 ,200,225,0,100
2017-10-19 03:55:12 ,200,225,0,100
2017-10-19 03:55:43 ,200,225,0,100
2017-10-19 03:56:15 ,200,225,0,100
2017-10-19 03:56:46 ,200,225,0,100
2017-10-19 03:57:17 ,200,225,0,100
2017-10-19 03:57:49 ,200,225,0,100
2017-10-19 03:58:20 ,200,225,0,100
2017-10-19 03:58:52 ,200,225,0,100
2017-10-19 03:59:23 ,200,225,0,100
2017-10-19 03:59:54 ,200,225,0,100
2017-10-19 04:00:26 ,200,225,0,100
2017-10-19 04:00:57 ,200,225,0,100
2017-10-19 04:01:28 ,200,225,0,100
2017-10-19 04:02:00 ,200,225,0,100
2017-10-19 04:02:31 ,200,225,0,100
2017-10-19 04:03:03 ,200,225,0,100
2017-10-19 04:03:34 ,200,225,0,100
2017-10-19 04:04:05 ,200,225,0,100
2017-10-19 04:04:36 ,200,225,0,100
2017-10-19 04:05:08 ,200,225,0,100
2017-10-19 04:05:39 ,200,225,0,100
2017-10-19 04:06:10 ,200,225,0,100
2017-10-19 04:06:42 ,200,225,0,100
2017-10-19 04:07:13 ,200,225,0,100
2017-10-19 04:07:45 ,200,225,0,100
2017-10-19 04:08:16 ,200,225,0,100
2017-10-19 04:08:47 ,200,225,0,100
2017-10-19 04:09:19 ,200,225,0,100
2017-10-19 04:09:50 ,200,225,0,100
2017-10-19 04:10:21 ,200,225,0,100
2017-10-19 04:10:53 ,200,225,0,100
2017-10-19 04:11:24 ,200,225,0,100
2017-10-19 04:11:55 ,200,225,0,100
2017-10-19 04:12:27 ,200,225,0,100
2017-10-19 04:12:58 ,200,225,0,100
2017-10-19 04:13:29 ,200,225,0,100
2017-10-19 04:14:01 ,200,225,0,100
2017-10-19 04:14:32 ,200,225,0,100
2017-10-19 04:15:03 ,200,225,0,100
2017-10-19 04:15:35 ,200,225,0,100
2017-10-19 04:16:06 ,200,225,0,100
2017-10-19 04:16:38 ,200,225,0,100
2017-10-19 04:17:09 ,200,225,0,100
2017-10-19 04:17:41 ,200,225,0,100
2017-10-19 04:18:12 ,200,225,0,100
2017-10-19 04:18:43 ,200,225,0,100
2017-10-19 04:19:15 ,200,225,0,100
2017-10-19 04:19:46 ,200,225,0,100
2017-10-19 04:20:18 ,200,225,0,100
2017-10-19 04:20:49 ,200,225,0,100
2017-10-19 04:21:21 ,200,225,0,100
2017-10-19 04:21:52 ,200,225,0,100
2017-10-19 04:22:23 ,200,225,0,100
2017-10-19 04:22:55 ,200,225,0,100
2017-10-19 04:23:26 ,200,225,0,100
2017-10-19 04:23:57 ,200,225,0,100
2017-10-19 04:24:29 ,200,225,0,100
2017-10-19 04:25:01 ,200,225,0,100
2017-10-19 04:25:32 ,200,225,0,100
2017-10-19 04:26:04 ,200,225,0,100
2017-10-19 04:26:35 ,200,225,0,100
2017-10-19 04:27:08 ,200,225,0,100
2017-10-19 04:27:39 ,200,225,0,100
2017-10-19 04:28:11 ,200,225,0,100
2017-10-19 04:28:42 ,200,225,0,100
2017-10-19 04:29:15 ,200,225,0,100
2017-10-19 04:29:46 ,200,225,0,100
2017-10-19 04:30:18 ,200,225,0,100
2017-10-19 04:30:49 ,200,225,0,100
2017-10-19 04:31:20 ,200,225,0,100
2017-10-19 04:31:52 ,200,225,0,100
2017-10-19 04:32:23 ,200,225,0,100
2017-10-19 04:32:55 ,200,225,0,100
